Advisor_Id,Investment_Id,Transaction_Type
498455,120816,US Fund Target-Date 2040
498476,120816,US Fund Target-Date 2040
498481,120816,US Fund Target-Date 2040
498500,120816,US Fund Target-Date 2040
498583,120816,US Fund Target-Date 2040
498587,120816,US Fund Target-Date 2040
498649,120816,US Fund Target-Date 2040
498700,120816,US Fund Target-Date 2040
498763,120816,US Fund Target-Date 2040
498784,120816,US Fund Target-Date 2040
498811,120816,US Fund Target-Date 2040
498817,120816,US Fund Target-Date 2040
499063,120816,US Fund Target-Date 2040
499131,120816,US Fund Target-Date 2040
499201,120816,US Fund Target-Date 2040
499209,120816,US Fund Target-Date 2040
499223,120816,US Fund Target-Date 2040
499255,120816,US Fund Target-Date 2040
499309,120816,US Fund Target-Date 2040
499338,120816,US Fund Target-Date 2040
499367,120816,US Fund Target-Date 2040
499453,120816,US Fund Target-Date 2040
499563,120816,US Fund Target-Date 2040
499617,120816,US Fund Target-Date 2040
40954,120816,US Fund Target-Date 2040
40959,120816,US Fund Target-Date 2040
499890,120816,US Fund Target-Date 2040
40986,120816,US Fund Target-Date 2040
499943,120816,US Fund Target-Date 2040
499958,120816,US Fund Target-Date 2040
40991,120816,US Fund Target-Date 2040
500089,120816,US Fund Target-Date 2040
500189,120816,US Fund Target-Date 2040
500241,120816,US Fund Target-Date 2040
500263,120816,US Fund Target-Date 2040
500330,120816,US Fund Target-Date 2040
500403,120816,US Fund Target-Date 2040
500428,120816,US Fund Target-Date 2040
500476,120816,US Fund Target-Date 2040
500479,120816,US Fund Target-Date 2040
500528,120816,US Fund Target-Date 2040
500531,120816,US Fund Target-Date 2040
500598,120816,US Fund Target-Date 2040
500623,120816,US Fund Target-Date 2040
500631,120816,US Fund Target-Date 2040
500716,120816,US Fund Target-Date 2040
500827,120816,US Fund Target-Date 2040
500932,120816,US Fund Target-Date 2040
501078,120816,US Fund Target-Date 2040
501143,120816,US Fund Target-Date 2040
501205,120816,US Fund Target-Date 2040
501255,120816,US Fund Target-Date 2040
501299,120816,US Fund Target-Date 2040
501343,120816,US Fund Target-Date 2040
501366,120816,US Fund Target-Date 2040
501390,120816,US Fund Target-Date 2040
41132,120816,US Fund Target-Date 2040
501417,120816,US Fund Target-Date 2040
501440,120816,US Fund Target-Date 2040
501502,120816,US Fund Target-Date 2040
501565,120816,US Fund Target-Date 2040
501692,120816,US Fund Target-Date 2040
501769,120816,US Fund Target-Date 2040
501783,120816,US Fund Target-Date 2040
501795,120816,US Fund Target-Date 2040
501895,120816,US Fund Target-Date 2040
501915,120816,US Fund Target-Date 2040
501918,120816,US Fund Target-Date 2040
501973,120816,US Fund Target-Date 2040
502016,120816,US Fund Target-Date 2040
502028,120816,US Fund Target-Date 2040
502075,120816,US Fund Target-Date 2040
502090,120816,US Fund Target-Date 2040
502108,120816,US Fund Target-Date 2040
41206,120816,US Fund Target-Date 2040
502147,120816,US Fund Target-Date 2040
502425,120816,US Fund Target-Date 2040
502472,120816,US Fund Target-Date 2040
502473,120816,US Fund Target-Date 2040
502558,120816,US Fund Target-Date 2040
502589,120816,US Fund Target-Date 2040
41254,120816,US Fund Target-Date 2040
502907,120816,US Fund Target-Date 2040
502958,120816,US Fund Target-Date 2040
503051,120816,US Fund Target-Date 2040
503119,120816,US Fund Target-Date 2040
503185,120816,US Fund Target-Date 2040
503322,120816,US Fund Target-Date 2040
503382,120816,US Fund Target-Date 2040
503430,120816,US Fund Target-Date 2040
503435,120816,US Fund Target-Date 2040
503501,120816,US Fund Target-Date 2040
503606,120816,US Fund Target-Date 2040
503648,120816,US Fund Target-Date 2040
503709,120816,US Fund Target-Date 2040
503781,120816,US Fund Target-Date 2040
503891,120816,US Fund Target-Date 2040
503982,120816,US Fund Target-Date 2040
504003,120816,US Fund Target-Date 2040
504044,120816,US Fund Target-Date 2040
41397,120816,US Fund Target-Date 2040
504074,120816,US Fund Target-Date 2040
504100,120816,US Fund Target-Date 2040
41417,120816,US Fund Target-Date 2040
504315,120816,US Fund Target-Date 2040
504371,120816,US Fund Target-Date 2040
504458,120816,US Fund Target-Date 2040
504475,120816,US Fund Target-Date 2040
504608,120816,US Fund Target-Date 2040
504661,120816,US Fund Target-Date 2040
504755,120816,US Fund Target-Date 2040
504812,120816,US Fund Target-Date 2040
504871,120816,US Fund Target-Date 2040
504970,120816,US Fund Target-Date 2040
504994,120816,US Fund Target-Date 2040
504995,120816,US Fund Target-Date 2040
505025,120816,US Fund Target-Date 2040
505153,120816,US Fund Target-Date 2040
505193,120816,US Fund Target-Date 2040
505293,120816,US Fund Target-Date 2040
505394,120816,US Fund Target-Date 2040
505396,120816,US Fund Target-Date 2040
505398,120816,US Fund Target-Date 2040
505413,120816,US Fund Target-Date 2040
505443,120816,US Fund Target-Date 2040
505449,120816,US Fund Target-Date 2040
505569,120816,US Fund Target-Date 2040
505643,120816,US Fund Target-Date 2040
505649,120816,US Fund Target-Date 2040
505686,120816,US Fund Target-Date 2040
505728,120816,US Fund Target-Date 2040
505741,120816,US Fund Target-Date 2040
41571,120816,US Fund Target-Date 2040
505827,120816,US Fund Target-Date 2040
505928,120816,US Fund Target-Date 2040
505960,120816,US Fund Target-Date 2040
506001,120816,US Fund Target-Date 2040
506130,120816,US Fund Target-Date 2040
506161,120816,US Fund Target-Date 2040
506222,120816,US Fund Target-Date 2040
506327,120816,US Fund Target-Date 2040
506358,120816,US Fund Target-Date 2040
41635,120816,US Fund Target-Date 2040
506450,120816,US Fund Target-Date 2040
506547,120816,US Fund Target-Date 2040
506559,120816,US Fund Target-Date 2040
506584,120816,US Fund Target-Date 2040
506632,120816,US Fund Target-Date 2040
506813,120816,US Fund Target-Date 2040
506985,120816,US Fund Target-Date 2040
507066,120816,US Fund Target-Date 2040
507076,120816,US Fund Target-Date 2040
507214,120816,US Fund Target-Date 2040
41717,120816,US Fund Target-Date 2040
507274,120816,US Fund Target-Date 2040
507277,120816,US Fund Target-Date 2040
41721,120816,US Fund Target-Date 2040
507379,120816,US Fund Target-Date 2040
507410,120816,US Fund Target-Date 2040
507754,120816,US Fund Target-Date 2040
507769,120816,US Fund Target-Date 2040
507860,120816,US Fund Target-Date 2040
507885,120816,US Fund Target-Date 2040
507940,120816,US Fund Target-Date 2040
508014,120816,US Fund Target-Date 2040
508095,120816,US Fund Target-Date 2040
508108,120816,US Fund Target-Date 2040
508149,120816,US Fund Target-Date 2040
41820,120816,US Fund Target-Date 2040
508283,120816,US Fund Target-Date 2040
508290,120816,US Fund Target-Date 2040
508309,120816,US Fund Target-Date 2040
41837,120816,US Fund Target-Date 2040
508624,120816,US Fund Target-Date 2040
508626,120816,US Fund Target-Date 2040
41862,120816,US Fund Target-Date 2040
508812,120816,US Fund Target-Date 2040
508852,120816,US Fund Target-Date 2040
508915,120816,US Fund Target-Date 2040
508976,120816,US Fund Target-Date 2040
509157,120816,US Fund Target-Date 2040
509398,120816,US Fund Target-Date 2040
509502,120816,US Fund Target-Date 2040
509654,120816,US Fund Target-Date 2040
509678,120816,US Fund Target-Date 2040
509717,120816,US Fund Target-Date 2040
509752,120816,US Fund Target-Date 2040
509760,120816,US Fund Target-Date 2040
509962,120816,US Fund Target-Date 2040
510195,120816,US Fund Target-Date 2040
510280,120816,US Fund Target-Date 2040
510303,120816,US Fund Target-Date 2040
510348,120816,US Fund Target-Date 2040
510431,120816,US Fund Target-Date 2040
510665,120816,US Fund Target-Date 2040
510679,120816,US Fund Target-Date 2040
510715,120816,US Fund Target-Date 2040
510752,120816,US Fund Target-Date 2040
510773,120816,US Fund Target-Date 2040
510855,120816,US Fund Target-Date 2040
510899,120816,US Fund Target-Date 2040
511189,120816,US Fund Target-Date 2040
511312,120816,US Fund Target-Date 2040
511316,120816,US Fund Target-Date 2040
511387,120816,US Fund Target-Date 2040
511397,120816,US Fund Target-Date 2040
511492,120816,US Fund Target-Date 2040
511501,120816,US Fund Target-Date 2040
511556,120816,US Fund Target-Date 2040
42154,120816,US Fund Target-Date 2040
42155,120816,US Fund Target-Date 2040
511646,120816,US Fund Target-Date 2040
511689,120816,US Fund Target-Date 2040
42257,120816,US Fund Target-Date 2040
42265,120816,US Fund Target-Date 2040
513145,120816,US Fund Target-Date 2040
42327,120816,US Fund Target-Date 2040
42345,120816,US Fund Target-Date 2040
42398,120816,US Fund Target-Date 2040
42414,120816,US Fund Target-Date 2040
514582,120816,US Fund Target-Date 2040
515109,120816,US Fund Target-Date 2040
42526,120816,US Fund Target-Date 2040
42567,120816,US Fund Target-Date 2040
516167,120816,US Fund Target-Date 2040
516387,120816,US Fund Target-Date 2040
42692,120816,US Fund Target-Date 2040
42701,120816,US Fund Target-Date 2040
42715,120816,US Fund Target-Date 2040
42805,120816,US Fund Target-Date 2040
518347,120816,US Fund Target-Date 2040
42828,120816,US Fund Target-Date 2040
42903,120816,US Fund Target-Date 2040
521444,120816,US Fund Target-Date 2040
43145,120816,US Fund Target-Date 2040
43148,120816,US Fund Target-Date 2040
43150,120816,US Fund Target-Date 2040
43178,120816,US Fund Target-Date 2040
43182,120816,US Fund Target-Date 2040
522213,120816,US Fund Target-Date 2040
43226,120816,US Fund Target-Date 2040
43322,120816,US Fund Target-Date 2040
523478,120816,US Fund Target-Date 2040
43390,120816,US Fund Target-Date 2040
43433,120816,US Fund Target-Date 2040
43463,120816,US Fund Target-Date 2040
43505,120816,US Fund Target-Date 2040
43599,120816,US Fund Target-Date 2040
43620,120816,US Fund Target-Date 2040
526889,120816,US Fund Target-Date 2040
44070,120816,US Fund Target-Date 2040
44077,120816,US Fund Target-Date 2040
44088,120816,US Fund Target-Date 2040
44094,120816,US Fund Target-Date 2040
531231,120816,US Fund Target-Date 2040
44175,120816,US Fund Target-Date 2040
531884,120816,US Fund Target-Date 2040
44192,120816,US Fund Target-Date 2040
44223,120816,US Fund Target-Date 2040
44437,120816,US Fund Target-Date 2040
535029,120816,US Fund Target-Date 2040
44519,120816,US Fund Target-Date 2040
535355,120816,US Fund Target-Date 2040
44920,120816,US Fund Target-Date 2040
44933,120816,US Fund Target-Date 2040
45040,120816,US Fund Target-Date 2040
45123,120816,US Fund Target-Date 2040
45197,120816,US Fund Target-Date 2040
45249,120816,US Fund Target-Date 2040
542655,120816,US Fund Target-Date 2040
45302,120816,US Fund Target-Date 2040
45364,120816,US Fund Target-Date 2040
45396,120816,US Fund Target-Date 2040
45584,120816,US Fund Target-Date 2040
45707,120816,US Fund Target-Date 2040
45817,120816,US Fund Target-Date 2040
549007,120816,US Fund Target-Date 2040
45983,120816,US Fund Target-Date 2040
45993,120816,US Fund Target-Date 2040
550695,120816,US Fund Target-Date 2040
550824,120816,US Fund Target-Date 2040
551897,120816,US Fund Target-Date 2040
46187,120816,US Fund Target-Date 2040
552129,120816,US Fund Target-Date 2040
46206,120816,US Fund Target-Date 2040
552225,120816,US Fund Target-Date 2040
46247,120816,US Fund Target-Date 2040
552915,120816,US Fund Target-Date 2040
552920,120816,US Fund Target-Date 2040
552929,120816,US Fund Target-Date 2040
552954,120816,US Fund Target-Date 2040
552961,120816,US Fund Target-Date 2040
552969,120816,US Fund Target-Date 2040
552972,120816,US Fund Target-Date 2040
552973,120816,US Fund Target-Date 2040
552984,120816,US Fund Target-Date 2040
553029,120816,US Fund Target-Date 2040
553031,120816,US Fund Target-Date 2040
553039,120816,US Fund Target-Date 2040
553041,120816,US Fund Target-Date 2040
553053,120816,US Fund Target-Date 2040
553069,120816,US Fund Target-Date 2040
553076,120816,US Fund Target-Date 2040
553095,120816,US Fund Target-Date 2040
553114,120816,US Fund Target-Date 2040
553120,120816,US Fund Target-Date 2040
553129,120816,US Fund Target-Date 2040
553146,120816,US Fund Target-Date 2040
46309,120816,US Fund Target-Date 2040
553944,120816,US Fund Target-Date 2040
553959,120816,US Fund Target-Date 2040
554481,120816,US Fund Target-Date 2040
554528,120816,US Fund Target-Date 2040
554570,120816,US Fund Target-Date 2040
554672,120816,US Fund Target-Date 2040
554850,120816,US Fund Target-Date 2040
554917,120816,US Fund Target-Date 2040
554918,120816,US Fund Target-Date 2040
555002,120816,US Fund Target-Date 2040
555069,120816,US Fund Target-Date 2040
555196,120816,US Fund Target-Date 2040
555538,120816,US Fund Target-Date 2040
555565,120816,US Fund Target-Date 2040
555566,120816,US Fund Target-Date 2040
555589,120816,US Fund Target-Date 2040
555666,120816,US Fund Target-Date 2040
555703,120816,US Fund Target-Date 2040
555720,120816,US Fund Target-Date 2040
555721,120816,US Fund Target-Date 2040
555724,120816,US Fund Target-Date 2040
555725,120816,US Fund Target-Date 2040
46573,120816,US Fund Target-Date 2040
556207,120816,US Fund Target-Date 2040
556208,120816,US Fund Target-Date 2040
556212,120816,US Fund Target-Date 2040
556459,120816,US Fund Target-Date 2040
556462,120816,US Fund Target-Date 2040
556671,120816,US Fund Target-Date 2040
556838,120816,US Fund Target-Date 2040
556884,120816,US Fund Target-Date 2040
556885,120816,US Fund Target-Date 2040
556938,120816,US Fund Target-Date 2040
556941,120816,US Fund Target-Date 2040
556942,120816,US Fund Target-Date 2040
556977,120816,US Fund Target-Date 2040
46777,120816,US Fund Target-Date 2040
46999,120816,US Fund Target-Date 2040
47000,120816,US Fund Target-Date 2040
560087,120816,US Fund Target-Date 2040
47002,120816,US Fund Target-Date 2040
47011,120816,US Fund Target-Date 2040
47035,120816,US Fund Target-Date 2040
47052,120816,US Fund Target-Date 2040
47078,120816,US Fund Target-Date 2040
47119,120816,US Fund Target-Date 2040
47140,120816,US Fund Target-Date 2040
47167,120816,US Fund Target-Date 2040
561981,120816,US Fund Target-Date 2040
562063,120816,US Fund Target-Date 2040
47203,120816,US Fund Target-Date 2040
562137,120816,US Fund Target-Date 2040
562187,120816,US Fund Target-Date 2040
562191,120816,US Fund Target-Date 2040
562192,120816,US Fund Target-Date 2040
562215,120816,US Fund Target-Date 2040
562271,120816,US Fund Target-Date 2040
562412,120816,US Fund Target-Date 2040
562452,120816,US Fund Target-Date 2040
47246,120816,US Fund Target-Date 2040
47272,120816,US Fund Target-Date 2040
562921,120816,US Fund Target-Date 2040
562923,120816,US Fund Target-Date 2040
562924,120816,US Fund Target-Date 2040
562967,120816,US Fund Target-Date 2040
562969,120816,US Fund Target-Date 2040
562970,120816,US Fund Target-Date 2040
562971,120816,US Fund Target-Date 2040
563039,120816,US Fund Target-Date 2040
563040,120816,US Fund Target-Date 2040
563041,120816,US Fund Target-Date 2040
563044,120816,US Fund Target-Date 2040
563065,120816,US Fund Target-Date 2040
47307,120816,US Fund Target-Date 2040
47318,120816,US Fund Target-Date 2040
563329,120816,US Fund Target-Date 2040
47352,120816,US Fund Target-Date 2040
47443,120816,US Fund Target-Date 2040
47458,120816,US Fund Target-Date 2040
47495,120816,US Fund Target-Date 2040
47534,120816,US Fund Target-Date 2040
565453,120816,US Fund Target-Date 2040
565459,120816,US Fund Target-Date 2040
565468,120816,US Fund Target-Date 2040
565496,120816,US Fund Target-Date 2040
